Time,UTC,FINKEN_SENSOR_MODEL:pos_z,FINKEN_SENSOR_MODEL:distance_d_back,FINKEN_SENSOR_MODEL:distance_d_left,FINKEN_SENSOR_MODEL:distance_d_rigth,FINKEN_SENSOR_MODEL:distance_d_front
49.646,15:18:55.646,0.238281,93,126,147,91
49.746,15:18:55.746,0.238281,93,128,146,91
49.846,15:18:55.846,0.238281,93,133,145,91
49.946,15:18:55.946,0.238281,93,141,144,91
50.046,15:18:56.046,0.238281,93,133,144,91
50.146,15:18:56.146,0.238281,94,128,144,91
50.246,15:18:56.246,0.238281,94,128,144,90
50.346,15:18:56.346,0.238281,94,128,145,90
50.446,15:18:56.446,0.238281,94,127,146,90
50.546,15:18:56.546,0.238281,94,127,147,90
50.646,15:18:56.646,0.238281,95,127,146,90
50.746,15:18:56.746,0.238281,95,130,146,90
50.846,15:18:56.846,0.238281,95,132,146,91
50.946,15:18:56.946,0.238281,95,130,146,91
51.046,15:18:57.046,0.238281,95,130,146,91
51.146,15:18:57.146,0.238281,95,129,145,91
51.246,15:18:57.246,0.238281,96,128,145,90
51.346,15:18:57.346,0.238281,96,128,145,90
51.446,15:18:57.446,0.238281,96,128,145,90
51.546,15:18:57.546,0.238281,96,127,146,90
51.646,15:18:57.646,0.238281,96,127,146,90
51.746,15:18:57.746,0.238281,96,127,146,90
51.846,15:18:57.846,0.238281,96,129,146,90
51.946,15:18:57.946,0.238281,96,132,146,90
52.046,15:18:58.046,0.238281,96,132,146,90
52.146,15:18:58.146,0.238281,96,129,146,90
52.246,15:18:58.246,0.238281,96,128,146,90
52.346,15:18:58.346,0.238281,96,128,146,90
52.446,15:18:58.446,0.238281,96,128,146,90
52.546,15:18:58.546,0.238281,96,127,146,90
52.646,15:18:58.646,0.238281,97,127,146,90
52.746,15:18:58.746,0.238281,97,127,146,91
52.846,15:18:58.846,0.238281,97,128,146,90
52.946,15:18:58.946,0.238281,97,128,146,90
53.046,15:18:59.046,0.238281,97,128,146,90
53.146,15:18:59.146,0.238281,97,128,147,90
53.246,15:18:59.246,0.238281,97,128,147,91
53.346,15:18:59.346,0.238281,97,128,147,91
53.446,15:18:59.446,0.238281,97,128,147,91
53.546,15:18:59.546,0.238281,97,128,147,91
53.646,15:18:59.646,0.238281,96,129,147,90
53.746,15:18:59.746,0.238281,96,129,147,90
53.846,15:18:59.846,0.238281,96,129,147,90
53.946,15:18:59.946,0.238281,96,131,147,90
54.046,15:19:0.046,0.238281,96,131,147,90
54.146,15:19:0.146,0.238281,96,129,147,91
54.246,15:19:0.246,0.238281,96,133,147,91
54.346,15:19:0.346,0.238281,96,133,147,91
54.446,15:19:0.446,0.238281,96,135,147,91
54.546,15:19:0.546,0.238281,96,129,147,91
54.646,15:19:0.646,0.238281,96,128,147,90
54.746,15:19:0.746,0.238281,96,128,147,90
54.846,15:19:0.846,0.238281,96,133,147,90
54.946,15:19:0.946,0.238281,96,141,147,90
55.046,15:19:1.046,0.238281,96,141,147,90
55.146,15:19:1.146,0.238281,96,129,147,90
55.246,15:19:1.246,0.238281,96,128,147,90
55.346,15:19:1.346,0.238281,96,128,147,90
55.446,15:19:1.446,0.238281,96,127,147,90
55.546,15:19:1.546,0.238281,96,127,147,90
55.646,15:19:1.646,0.238281,96,127,147,90
55.746,15:19:1.746,0.238281,96,130,147,91
55.846,15:19:1.846,0.238281,96,129,147,91
55.946,15:19:1.946,0.238281,96,129,147,91
56.046,15:19:2.046,0.238281,96,129,147,91
56.146,15:19:2.146,0.238281,96,128,146,90
56.246,15:19:2.246,0.238281,96,128,146,90
56.346,15:19:2.346,0.238281,96,128,146,90
56.446,15:19:2.446,0.238281,97,128,145,90
56.546,15:19:2.546,0.238281,97,129,145,91
56.646,15:19:2.646,0.238281,97,130,145,91
56.746,15:19:2.746,0.238281,97,130,145,91
56.846,15:19:2.846,0.238281,97,130,145,91
56.946,15:19:2.946,0.238281,97,129,145,91
57.046,15:19:3.046,0.238281,97,129,146,91
57.146,15:19:3.146,0.238281,97,129,146,91
57.246,15:19:3.246,0.238281,97,129,146,91
57.346,15:19:3.346,0.238281,97,129,146,91
57.446,15:19:3.446,0.238281,97,129,146,91
57.546,15:19:3.546,0.238281,97,129,146,91
57.646,15:19:3.646,0.238281,97,129,146,91
57.746,15:19:3.746,0.238281,97,129,146,91
57.846,15:19:3.846,0.238281,97,129,146,91
57.946,15:19:3.946,0.238281,97,132,146,91
58.046,15:19:4.046,0.238281,97,138,146,91
58.146,15:19:4.146,0.238281,97,141,146,91
58.246,15:19:4.246,0.238281,97,141,146,91
58.346,15:19:4.346,0.238281,97,141,146,91
58.446,15:19:4.446,0.238281,97,141,146,90
58.546,15:19:4.546,0.238281,97,140,146,90
58.646,15:19:4.646,0.238281,97,140,146,90
58.746,15:19:4.746,0.238281,97,135,146,90
58.846,15:19:4.846,0.238281,97,129,146,90
58.946,15:19:4.946,0.238281,97,133,146,91
59.046,15:19:5.046,0.238281,97,139,146,90
59.146,15:19:5.146,0.238281,97,134,146,90
59.246,15:19:5.246,0.238281,97,128,146,90
59.346,15:19:5.346,0.238281,97,127,146,90
59.446,15:19:5.446,0.238281,97,127,146,90
59.546,15:19:5.546,0.238281,97,130,145,90
59.646,15:19:5.646,0.238281,97,135,145,90
59.746,15:19:5.746,0.238281,97,136,146,90
59.846,15:19:5.846,0.238281,97,138,145,90
59.946,15:19:5.946,0.238281,97,132,145,90
60.046,15:19:6.046,0.238281,97,129,145,90
60.146,15:19:6.146,0.238281,97,132,145,90
60.246,15:19:6.246,0.238281,97,132,145,90
60.346,15:19:6.346,0.238281,97,135,145,91
60.446,15:19:6.446,0.238281,97,129,145,91
60.546,15:19:6.546,0.238281,97,129,145,91
60.646,15:19:6.646,0.238281,97,133,145,91
60.746,15:19:6.746,0.238281,97,133,145,91
60.846,15:19:6.846,0.238281,97,136,145,91
60.946,15:19:6.946,0.238281,97,136,145,91
61.046,15:19:7.046,0.238281,97,136,145,91
61.146,15:19:7.146,0.238281,97,128,145,91
61.246,15:19:7.246,0.238281,97,128,145,90
61.346,15:19:7.346,0.238281,97,128,145,90
61.446,15:19:7.446,0.238281,97,131,145,90
61.546,15:19:7.546,0.238281,97,131,145,90
61.646,15:19:7.646,0.238281,97,139,145,90
61.746,15:19:7.746,0.238281,97,139,145,90
61.846,15:19:7.846,0.238281,97,139,145,91
61.946,15:19:7.946,0.238281,97,132,145,91
62.046,15:19:8.046,0.238281,97,129,145,91
62.146,15:19:8.146,0.238281,97,129,145,91
62.246,15:19:8.246,0.238281,97,131,145,91
62.346,15:19:8.346,0.238281,97,139,145,91
62.446,15:19:8.446,0.238281,97,139,145,91
62.546,15:19:8.546,0.238281,97,130,145,91
62.646,15:19:8.646,0.238281,97,132,145,91
62.746,15:19:8.746,0.238281,97,133,145,91
62.846,15:19:8.846,0.238281,97,133,145,91
62.946,15:19:8.946,0.238281,97,133,145,91
63.046,15:19:9.046,0.238281,97,130,145,90
63.146,15:19:9.146,0.238281,97,130,145,90
63.246,15:19:9.246,0.238281,97,134,145,90
63.346,15:19:9.346,0.238281,97,142,145,90
63.446,15:19:9.446,0.238281,97,136,145,91
63.546,15:19:9.546,0.238281,97,128,145,91
63.646,15:19:9.646,0.238281,97,130,145,91
63.746,15:19:9.746,0.238281,97,130,145,91
63.846,15:19:9.846,0.238281,97,133,145,91
63.946,15:19:9.946,0.238281,97,133,145,91
64.046,15:19:10.046,0.238281,97,131,145,90
64.146,15:19:10.146,0.238281,97,131,145,90
64.246,15:19:10.246,0.238281,97,129,145,90
64.346,15:19:10.346,0.238281,97,129,145,90
64.446,15:19:10.446,0.238281,97,129,145,90
64.546,15:19:10.546,0.238281,97,128,145,90
64.646,15:19:10.646,0.238281,97,128,145,90
64.746,15:19:10.746,0.238281,97,128,145,90
64.846,15:19:10.846,0.238281,97,128,145,90
64.946,15:19:10.946,0.238281,97,139,145,90
65.046,15:19:11.046,0.238281,97,139,145,90
65.146,15:19:11.146,0.238281,97,141,145,91
65.246,15:19:11.246,0.238281,97,128,145,91
65.346,15:19:11.346,0.238281,97,128,145,91
65.446,15:19:11.446,0.238281,97,139,145,91
65.546,15:19:11.546,0.238281,97,139,145,91
65.646,15:19:11.646,0.238281,97,139,145,91
65.746,15:19:11.746,0.238281,97,139,145,91
65.846,15:19:11.846,0.238281,97,139,145,91
65.946,15:19:11.946,0.238281,97,132,145,91
66.046,15:19:12.046,0.238281,97,132,145,91
66.146,15:19:12.146,0.238281,97,128,145,91
66.246,15:19:12.246,0.238281,96,131,145,91
66.346,15:19:12.346,0.238281,96,139,145,90
66.446,15:19:12.446,0.238281,96,139,145,90
66.546,15:19:12.546,0.238281,96,133,145,90
66.646,15:19:12.646,0.238281,96,133,145,90
66.746,15:19:12.746,0.238281,96,131,145,91
66.846,15:19:12.846,0.238281,96,133,145,91
66.946,15:19:12.946,0.238281,96,133,145,91
67.046,15:19:13.046,0.238281,96,139,145,91
67.146,15:19:13.146,0.238281,96,139,145,91
67.246,15:19:13.246,0.238281,96,142,145,90
67.346,15:19:13.346,0.238281,96,142,145,90
67.446,15:19:13.446,0.238281,96,142,145,90
67.546,15:19:13.546,0.238281,96,142,145,90
67.646,15:19:13.646,0.238281,96,142,145,90
67.746,15:19:13.746,0.238281,96,142,145,90
67.846,15:19:13.846,0.238281,96,130,145,90
67.946,15:19:13.946,0.238281,96,130,145,90
68.046,15:19:14.046,0.238281,96,128,145,90
68.146,15:19:14.146,0.238281,96,128,145,91
68.246,15:19:14.246,0.238281,96,129,145,90
68.346,15:19:14.346,0.238281,96,129,146,90
68.446,15:19:14.446,0.238281,96,129,145,91
68.546,15:19:14.546,0.238281,96,129,145,91
68.646,15:19:14.646,0.238281,96,129,145,91
68.746,15:19:14.746,0.238281,96,129,145,91
68.846,15:19:14.846,0.238281,96,129,145,91
68.946,15:19:14.946,0.238281,96,134,145,91
69.046,15:19:15.046,0.238281,96,134,145,91
69.146,15:19:15.146,0.238281,97,128,145,91
69.246,15:19:15.246,0.238281,97,133,145,91
69.346,15:19:15.346,0.238281,97,133,145,91
69.446,15:19:15.446,0.238281,97,134,145,90
69.546,15:19:15.546,0.238281,97,134,145,90
69.646,15:19:15.646,0.238281,97,130,145,90
69.746,15:19:15.746,0.238281,97,130,145,90
69.846,15:19:15.846,0.238281,97,129,145,90
69.946,15:19:15.946,0.238281,97,129,145,91
70.046,15:19:16.046,0.238281,97,129,145,91
70.146,15:19:16.146,0.238281,97,129,145,90
70.246,15:19:16.246,0.238281,97,129,145,90
70.346,15:19:16.346,0.238281,97,129,145,90
70.446,15:19:16.446,0.238281,97,136,145,90
70.546,15:19:16.546,0.238281,97,141,145,90
70.646,15:19:16.646,0.238281,97,141,145,90
70.746,15:19:16.746,0.238281,97,141,145,91
70.846,15:19:16.846,0.238281,97,141,145,91
70.946,15:19:16.946,0.238281,97,141,145,91
71.046,15:19:17.046,0.238281,97,141,145,91
71.146,15:19:17.146,0.238281,97,140,145,90
71.246,15:19:17.246,0.238281,97,140,145,91
71.346,15:19:17.346,0.238281,97,140,145,91
71.446,15:19:17.446,0.238281,97,140,145,91
71.546,15:19:17.546,0.238281,97,140,145,91
71.646,15:19:17.646,0.238281,96,141,145,91
71.746,15:19:17.746,0.238281,96,141,145,91
71.846,15:19:17.846,0.238281,96,141,145,91
71.946,15:19:17.946,0.238281,96,141,145,91
72.046,15:19:18.046,0.238281,97,141,145,91
72.146,15:19:18.146,0.238281,97,141,145,91
72.246,15:19:18.246,0.238281,96,141,145,91
72.346,15:19:18.346,0.238281,96,141,145,91
72.446,15:19:18.446,0.238281,96,141,145,91
72.546,15:19:18.546,0.238281,96,142,145,91
72.646,15:19:18.646,0.238281,96,142,145,91
72.746,15:19:18.746,0.238281,96,142,145,91
72.846,15:19:18.846,0.238281,96,141,145,91
72.946,15:19:18.946,0.238281,96,141,145,91
73.046,15:19:19.046,0.238281,96,141,145,91
73.146,15:19:19.146,0.238281,96,141,145,91
73.246,15:19:19.246,0.238281,96,141,145,91
73.346,15:19:19.346,0.238281,96,142,145,91
73.446,15:19:19.446,0.238281,96,142,145,91
73.546,15:19:19.546,0.238281,96,142,145,91
73.646,15:19:19.646,0.238281,96,142,145,91
73.746,15:19:19.746,0.238281,96,141,145,91
73.846,15:19:19.846,0.238281,96,141,145,91
73.946,15:19:19.946,0.238281,96,141,145,91
74.046,15:19:20.046,0.238281,96,141,145,91
74.146,15:19:20.146,0.238281,96,141,145,91
74.246,15:19:20.246,0.238281,96,141,145,91
74.346,15:19:20.346,0.238281,96,141,145,91
74.446,15:19:20.446,0.238281,96,136,145,91
74.546,15:19:20.546,0.238281,96,129,145,91
74.646,15:19:20.646,0.238281,96,129,145,91
74.746,15:19:20.746,0.238281,96,129,145,91
74.846,15:19:20.846,0.238281,96,132,145,91
74.946,15:19:20.946,0.238281,96,132,145,91
75.046,15:19:21.046,0.238281,96,140,145,91
75.146,15:19:21.146,0.238281,96,140,145,91
75.246,15:19:21.246,0.238281,96,140,145,90
75.346,15:19:21.346,0.238281,96,141,145,90
75.446,15:19:21.446,0.238281,96,135,145,91
75.546,15:19:21.546,0.238281,96,135,145,91
75.646,15:19:21.646,0.238281,96,133,145,91
75.746,15:19:21.746,0.238281,96,133,145,91
75.846,15:19:21.846,0.238281,96,133,145,91
75.946,15:19:21.946,0.238281,96,133,145,91
76.046,15:19:22.046,0.238281,96,136,145,91
76.146,15:19:22.146,0.238281,96,136,145,91
76.246,15:19:22.246,0.238281,96,136,145,91
76.346,15:19:22.346,0.238281,96,136,145,91
76.446,15:19:22.446,0.238281,96,136,145,91
76.546,15:19:22.546,0.238281,96,140,145,91
76.646,15:19:22.646,0.238281,96,134,145,91
76.746,15:19:22.746,0.238281,96,134,145,91
76.846,15:19:22.846,0.238281,96,131,145,91
76.946,15:19:22.946,0.238281,96,130,145,91
77.046,15:19:23.046,0.238281,96,130,145,91
77.146,15:19:23.146,0.238281,96,130,145,91
77.246,15:19:23.246,0.238281,96,129,145,91
77.346,15:19:23.346,0.238281,96,129,145,91
77.446,15:19:23.446,0.238281,96,129,145,91
77.546,15:19:23.546,0.238281,96,130,145,91
77.646,15:19:23.646,0.238281,96,130,145,91
77.746,15:19:23.746,0.238281,96,130,145,91
77.846,15:19:23.846,0.238281,96,129,145,91
77.946,15:19:23.946,0.238281,96,129,145,91
78.046,15:19:24.046,0.238281,96,129,145,91
78.146,15:19:24.146,0.238281,96,128,145,91
78.246,15:19:24.246,0.238281,96,130,145,91
78.346,15:19:24.346,0.238281,96,130,145,91
78.446,15:19:24.446,0.238281,96,134,145,91
78.546,15:19:24.546,0.238281,96,136,145,91
78.646,15:19:24.646,0.238281,96,134,145,91
78.746,15:19:24.746,0.238281,96,131,145,91
78.846,15:19:24.846,0.238281,96,130,145,91
78.946,15:19:24.946,0.238281,96,130,145,91
79.046,15:19:25.046,0.238281,96,130,145,91
79.146,15:19:25.146,0.238281,96,137,145,91
79.246,15:19:25.246,0.238281,96,135,145,91
79.346,15:19:25.346,0.238281,96,135,145,91
79.446,15:19:25.446,0.238281,96,132,145,91
79.546,15:19:25.546,0.238281,96,131,145,90
79.646,15:19:25.646,0.238281,96,131,145,90
79.746,15:19:25.746,0.238281,96,132,145,90
79.846,15:19:25.846,0.238281,96,135,145,90
79.946,15:19:25.946,0.238281,96,132,145,91
80.046,15:19:26.046,0.238281,96,131,145,91
80.146,15:19:26.146,0.238281,96,131,145,91
80.246,15:19:26.246,0.238281,96,132,145,91
80.346,15:19:26.346,0.238281,96,131,145,91
80.446,15:19:26.446,0.238281,97,131,145,91
80.546,15:19:26.546,0.238281,97,131,145,91
80.646,15:19:26.646,0.234375,99,122,54,91
80.746,15:19:26.746,0.238281,99,132,109,91
80.846,15:19:26.846,0.238281,99,132,109,91
80.946,15:19:26.946,0.234375,99,133,145,91
81.046,15:19:27.046,0.234375,99,133,145,91
81.146,15:19:27.146,0.234375,99,133,145,91
81.246,15:19:27.246,0.234375,99,133,145,91
81.346,15:19:27.346,0.234375,99,133,145,91
81.446,15:19:27.446,0.234375,99,133,145,91
81.546,15:19:27.546,0.234375,99,141,145,91
81.646,15:19:27.646,0.234375,99,141,145,91
81.746,15:19:27.746,0.234375,99,138,145,91
81.846,15:19:27.846,0.234375,99,132,145,91
81.946,15:19:27.946,0.238281,99,131,147,91
82.046,15:19:28.046,0.238281,99,131,147,91
82.146,15:19:28.146,0.234375,99,136,146,91
82.246,15:19:28.246,0.234375,101,132,146,91
82.346,15:19:28.346,0.234375,101,132,146,91
82.446,15:19:28.446,0.234375,100,131,145,91
82.546,15:19:28.546,0.238281,99,132,145,91
82.646,15:19:28.646,0.234375,99,135,145,90
82.746,15:19:28.746,0.234375,99,135,145,90
82.846,15:19:28.846,0.234375,99,133,146,90
82.946,15:19:28.946,0.234375,99,135,146,91
83.046,15:19:29.046,0.234375,99,141,146,91
83.146,15:19:29.146,0.234375,99,144,145,91
83.246,15:19:29.246,0.234375,99,144,108,91
83.346,15:19:29.346,0.234375,99,138,53,91
83.446,15:19:29.446,0.234375,99,130,89,91
83.546,15:19:29.546,0.238281,99,137,144,91
83.646,15:19:29.646,0.238281,100,144,144,91
83.746,15:19:29.746,0.238281,100,144,144,91
83.846,15:19:29.846,0.234375,100,139,145,91
83.946,15:19:29.946,0.234375,100,139,145,91
84.046,15:19:30.046,0.238281,100,132,144,91
84.146,15:19:30.146,0.238281,100,133,144,91
84.246,15:19:30.246,0.234375,100,135,144,91
84.346,15:19:30.346,0.238281,100,133,144,91
84.446,15:19:30.446,0.234375,100,132,144,91
84.546,15:19:30.546,0.234375,100,133,145,91
84.646,15:19:30.646,0.234375,101,136,108,91
84.746,15:19:30.746,0.234375,101,135,54,91
84.846,15:19:30.846,0.234375,101,134,108,91
84.946,15:19:30.946,0.238281,101,132,145,91
85.046,15:19:31.046,0.238281,101,131,145,91
85.146,15:19:31.146,0.234375,101,134,145,91
85.246,15:19:31.246,0.238281,101,137,144,91
85.346,15:19:31.346,0.234375,101,134,144,92
85.446,15:19:31.446,0.234375,101,134,144,92
85.546,15:19:31.546,0.203125,102,138,145,130
85.646,15:19:31.646,0.203125,102,138,145,130
85.746,15:19:31.746,0.203125,102,138,145,130
85.846,15:19:31.846,0.203125,102,138,145,130
85.946,15:19:31.946,0.375,104,135,142,91
86.046,15:19:32.046,0.375,104,135,142,91
86.146,15:19:32.146,0.375,104,135,142,91
86.246,15:19:32.246,0.398438,106,136,140,90
86.346,15:19:32.346,0.40625,111,122,139,157
86.446,15:19:32.446,0.382812,115,119,136,259
86.546,15:19:32.546,0.351562,121,135,134,255
86.646,15:19:32.646,0.308594,125,140,132,249
86.746,15:19:32.746,0.265625,131,139,130,246
86.846,15:19:32.846,0.21875,135,140,127,242
86.946,15:19:32.946,0.207031,143,145,124,238
87.046,15:19:33.046,0.207031,147,149,119,232
87.146,15:19:33.146,0.207031,147,149,119,232
87.246,15:19:33.246,0.242188,80,167,103,208
87.346,15:19:33.346,0.242188,80,167,103,208
87.446,15:19:33.446,0.300781,142,173,94,202
87.546,15:19:33.546,0.3125,184,182,89,192
87.646,15:19:33.646,0.296875,183,189,82,186
87.746,15:19:33.746,0.265625,183,201,78,177
87.846,15:19:33.846,0.214844,189,205,72,171
87.946,15:19:33.946,0.214844,193,205,69,161
88.046,15:19:34.046,0.214844,111,213,58,146
88.146,15:19:34.146,0.214844,111,213,58,146
88.246,15:19:34.246,0.214844,111,213,58,146
88.346,15:19:34.346,0.210938,98,216,49,127
88.446,15:19:34.446,0.210938,98,216,49,127
88.546,15:19:34.546,0.269531,111,205,49,119
88.646,15:19:34.646,0.269531,111,205,49,119
88.746,15:19:34.746,0.300781,142,195,53,108
88.846,15:19:34.846,0.300781,142,195,53,108
88.946,15:19:34.946,0.300781,142,195,53,108
89.046,15:19:35.046,0.207031,185,191,65,83
89.146,15:19:35.146,0.207031,185,191,65,83
89.246,15:19:35.246,0.25,191,191,67,81
89.346,15:19:35.346,0.265625,190,193,69,80
89.446,15:19:35.446,0.265625,181,188,72,80
89.546,15:19:35.546,0.273438,183,181,71,83
89.646,15:19:35.646,0.269531,195,181,71,84
89.746,15:19:35.746,0.269531,195,181,71,84
89.846,15:19:35.846,0.269531,195,181,71,84
89.946,15:19:35.946,0.238281,195,182,70,87
90.046,15:19:36.046,0.238281,195,182,70,87
90.146,15:19:36.146,0.238281,195,182,70,87
90.246,15:19:36.246,0.246094,198,187,64,95
90.346,15:19:36.346,0.269531,195,189,62,98
90.446,15:19:36.446,0.28125,181,129,61,108
90.546,15:19:36.546,0.261719,183,194,62,112
90.646,15:19:36.646,0.230469,188,194,63,114
90.746,15:19:36.746,0.230469,188,194,63,114
90.846,15:19:36.846,0.199219,168,194,66,119
90.946,15:19:36.946,0.199219,168,194,66,119
91.046,15:19:37.046,0.199219,138,195,68,122
91.146,15:19:37.146,0.199219,138,195,68,122
91.246,15:19:37.246,0.199219,138,195,68,122
91.346,15:19:37.346,0.199219,146,197,71,127
91.446,15:19:37.446,0.226562,158,192,74,130
91.546,15:19:37.546,0.226562,158,192,74,130
91.646,15:19:37.646,0.28125,225,189,78,135
91.746,15:19:37.746,0.289062,225,188,81,135
91.846,15:19:37.846,0.289062,225,188,81,135
91.946,15:19:37.946,0.238281,254,183,85,134
92.046,15:19:38.046,0.238281,254,183,85,134
92.146,15:19:38.146,0.207031,251,183,86,133
92.246,15:19:38.246,0.207031,251,183,86,133
92.346,15:19:38.346,0.207031,251,183,86,133
92.446,15:19:38.446,0.226562,260,187,85,128
92.546,15:19:38.546,0.316406,243,189,84,115
92.646,15:19:38.646,0.316406,189,190,82,113
92.746,15:19:38.746,0.316406,189,190,82,113
92.846,15:19:38.846,0.257812,119,199,77,106
92.946,15:19:38.946,0.257812,119,199,77,106
93.046,15:19:39.046,0.242188,140,202,74,106
93.146,15:19:39.146,0.242188,140,202,74,106
93.246,15:19:39.246,0.238281,154,207,72,106
93.346,15:19:39.346,0.238281,154,207,72,106
93.446,15:19:39.446,0.238281,154,207,72,106
93.546,15:19:39.546,0.308594,99,207,56,125
93.646,15:19:39.646,0.308594,99,207,56,125
93.746,15:19:39.746,0.304688,92,181,56,128
93.846,15:19:39.846,0.304688,92,181,56,128
93.946,15:19:39.946,0.289062,102,225,57,132
94.046,15:19:40.046,0.28125,134,224,58,134
94.146,15:19:40.146,0.28125,134,224,58,134
94.246,15:19:40.246,0.277344,144,223,60,137
94.346,15:19:40.346,0.277344,144,223,60,137
94.446,15:19:40.446,0.277344,144,194,65,139
94.546,15:19:40.546,0.296875,131,183,75,140
94.646,15:19:40.646,0.304688,133,205,81,140
94.746,15:19:40.746,0.304688,133,205,81,140
94.846,15:19:40.846,0.308594,148,201,86,140
94.946,15:19:40.946,0.308594,148,201,86,140
95.046,15:19:41.046,0.3125,167,199,90,140
95.146,15:19:41.146,0.3125,167,199,90,140
95.246,15:19:41.246,0.3125,206,193,94,140
95.346,15:19:41.346,0.3125,206,193,94,140
95.446,15:19:41.446,0.3125,207,190,98,141
95.546,15:19:41.546,0.320312,168,188,102,141
95.646,15:19:41.646,0.316406,220,187,104,141
95.746,15:19:41.746,0.316406,200,188,104,142
95.846,15:19:41.846,0.316406,200,188,104,142
95.946,15:19:41.946,0.320312,172,189,105,142
