Time,UTC,FINKEN_SENSOR_MODEL:pos_z,FINKEN_SENSOR_MODEL:distance_d_back,FINKEN_SENSOR_MODEL:distance_d_left,FINKEN_SENSOR_MODEL:distance_d_rigth,FINKEN_SENSOR_MODEL:distance_d_front
140.446,15:20:26.446,0.585938,74,130,141,118
140.546,15:20:26.546,0.585938,74,130,141,118
140.646,15:20:26.646,0.589844,76,129,141,118
140.746,15:20:26.746,0.589844,76,129,141,118
140.846,15:20:26.846,0.589844,78,128,141,115
140.946,15:20:26.946,0.589844,82,127,141,113
141.046,15:20:27.046,0.589844,82,127,141,113
141.146,15:20:27.146,0.597656,108,126,143,254
141.246,15:20:27.246,0.59375,114,126,145,244
141.346,15:20:27.346,0.59375,114,126,145,244
141.446,15:20:27.446,0.59375,121,126,148,238
141.546,15:20:27.546,0.59375,121,126,148,238
141.646,15:20:27.646,0.59375,126,128,149,229
141.746,15:20:27.746,0.59375,126,128,149,229
141.846,15:20:27.846,0.597656,133,127,152,224
141.946,15:20:27.946,0.597656,139,127,152,216
142.046,15:20:28.046,0.59375,146,127,153,212
142.146,15:20:28.146,0.59375,146,127,153,212
142.246,15:20:28.246,0.589844,174,124,154,187
142.346,15:20:28.346,0.589844,174,124,154,187
142.446,15:20:28.446,0.582031,181,122,152,183
142.546,15:20:28.546,0.582031,181,122,152,183
142.646,15:20:28.646,0.585938,186,120,151,177
142.746,15:20:28.746,0.585938,186,120,151,177
142.846,15:20:28.846,0.585938,192,119,150,172
142.946,15:20:28.946,0.585938,192,119,150,172
143.046,15:20:29.046,0.589844,196,118,149,165
143.146,15:20:29.146,0.585938,203,117,149,160
143.246,15:20:29.246,0.589844,208,116,147,154
143.346,15:20:29.346,0.589844,217,118,147,149
143.446,15:20:29.446,0.59375,222,120,146,141
143.546,15:20:29.546,0.589844,230,117,146,136
143.646,15:20:29.646,0.59375,235,115,146,127
143.746,15:20:29.746,0.59375,235,115,146,127
143.846,15:20:29.846,0.597656,244,116,147,122
143.946,15:20:29.946,0.597656,244,116,147,122
144.046,15:20:30.046,0.597656,249,118,147,114
144.146,15:20:30.146,0.597656,249,118,147,114
144.246,15:20:30.246,0.589844,256,118,148,109
144.346,15:20:30.346,0.589844,256,118,148,109
144.446,15:20:30.446,0.613281,292,96,141,75
144.546,15:20:30.546,0.613281,292,96,141,75
144.646,15:20:30.646,0.613281,292,96,141,75
144.746,15:20:30.746,0.578125,296,106,139,70
144.846,15:20:30.846,0.574219,290,113,138,73
144.946,15:20:30.946,0.578125,256,139,125,117
145.046,15:20:31.046,0.578125,256,139,125,117
145.146,15:20:31.146,0.570312,249,142,123,122
145.246,15:20:31.246,0.570312,249,142,123,122
145.346,15:20:31.346,0.566406,245,145,121,127
145.446,15:20:31.446,0.566406,245,145,121,127
145.546,15:20:31.546,0.5625,242,146,116,131
145.646,15:20:31.646,0.558594,240,147,114,134
145.746,15:20:31.746,0.550781,238,148,112,136
145.846,15:20:31.846,0.550781,238,149,111,135
145.946,15:20:31.946,0.554688,238,150,111,135
146.046,15:20:32.046,0.554688,238,150,111,135
146.146,15:20:32.146,0.554688,238,150,111,135
146.246,15:20:32.246,0.554688,242,156,109,129
146.346,15:20:32.346,0.554688,242,156,109,129
146.446,15:20:32.446,0.558594,244,155,108,128
146.546,15:20:32.546,0.558594,244,155,108,128
146.646,15:20:32.646,0.566406,246,154,105,125
146.746,15:20:32.746,0.566406,246,154,105,125
146.846,15:20:32.846,0.570312,248,154,102,124
146.946,15:20:32.946,0.570312,250,155,101,121
147.046,15:20:33.046,0.570312,250,155,101,121
147.146,15:20:33.146,0.570312,252,155,101,119
147.246,15:20:33.246,0.570312,252,155,101,119
147.346,15:20:33.346,0.570312,255,155,101,116
147.446,15:20:33.446,0.570312,255,155,101,116
147.546,15:20:33.546,0.570312,255,155,101,116
147.646,15:20:33.646,0.570312,266,148,106,104
147.746,15:20:33.746,0.550781,272,143,110,98
147.846,15:20:33.846,0.554688,275,141,113,96
147.946,15:20:33.946,0.5625,277,140,114,93
148.046,15:20:34.046,0.585938,277,135,120,89
148.146,15:20:34.146,0.585938,277,135,120,89
148.246,15:20:34.246,0.589844,276,135,122,89
148.346,15:20:34.346,0.589844,276,135,122,89
148.446,15:20:34.446,0.585938,272,133,124,93
148.546,15:20:34.546,0.585938,272,133,124,93
148.646,15:20:34.646,0.585938,251,139,128,113
148.746,15:20:34.746,0.566406,219,139,133,146
148.846,15:20:34.846,0.566406,219,139,133,146
148.946,15:20:34.946,0.5625,204,141,130,159
149.046,15:20:35.046,0.5625,204,141,130,159
149.146,15:20:35.146,0.5625,204,141,130,159
149.246,15:20:35.246,0.558594,198,142,130,167
149.346,15:20:35.346,0.558594,198,142,130,167
149.446,15:20:35.446,0.542969,186,144,127,181
149.546,15:20:35.546,0.542969,186,144,127,181
149.646,15:20:35.646,0.550781,179,147,126,186
149.746,15:20:35.746,0.550781,179,147,126,186
149.846,15:20:35.846,0.554688,173,148,125,195
149.946,15:20:35.946,0.554688,173,148,125,195
150.046,15:20:36.046,0.558594,166,150,124,200
150.146,15:20:36.146,0.558594,166,150,124,200
150.246,15:20:36.246,0.558594,160,152,123,208
150.346,15:20:36.346,0.558594,160,152,123,208
150.446,15:20:36.446,0.558594,160,152,123,208
150.546,15:20:36.546,0.558594,160,152,123,208
150.646,15:20:36.646,0.5625,140,133,120,227
150.746,15:20:36.746,0.5625,140,133,120,227
150.846,15:20:36.846,0.554688,118,165,120,246
150.946,15:20:36.946,0.554688,113,157,120,254
151.046,15:20:37.046,0.554688,104,156,119,260
151.146,15:20:37.146,0.554688,104,156,119,260
151.246,15:20:37.246,0.542969,74,131,126,285
151.346,15:20:37.346,0.542969,74,131,126,285
151.446,15:20:37.446,0.546875,68,128,127,289
151.546,15:20:37.546,0.546875,68,128,127,289
151.646,15:20:37.646,0.550781,60,127,129,293
151.746,15:20:37.746,0.550781,60,127,129,293
151.846,15:20:37.846,0.558594,56,127,131,293
151.946,15:20:37.946,0.5625,53,124,134,293
152.046,15:20:38.046,0.5625,56,121,136,124
152.146,15:20:38.146,0.5625,56,121,136,124
152.246,15:20:38.246,0.5625,56,121,136,124
152.346,15:20:38.346,0.5625,56,121,136,124
152.446,15:20:38.446,0.570312,92,113,146,254
152.546,15:20:38.546,0.578125,101,114,149,254
152.646,15:20:38.646,0.578125,101,114,149,254
152.746,15:20:38.746,0.578125,107,116,152,245
152.846,15:20:38.846,0.578125,107,116,152,245
152.946,15:20:38.946,0.578125,117,119,155,239
153.046,15:20:39.046,0.578125,117,119,155,239
153.146,15:20:39.146,0.582031,124,121,153,231
153.246,15:20:39.246,0.585938,133,120,152,226
153.346,15:20:39.346,0.585938,139,120,153,219
153.446,15:20:39.446,0.585938,139,120,153,219
153.546,15:20:39.546,0.585938,147,121,154,215
153.646,15:20:39.646,0.585938,147,121,154,215
153.746,15:20:39.746,0.589844,151,122,152,211
153.846,15:20:39.846,0.589844,151,122,152,211
153.946,15:20:39.946,0.589844,156,126,152,209
154.046,15:20:40.046,0.589844,156,126,152,209
154.146,15:20:40.146,0.589844,159,129,152,206
154.246,15:20:40.246,0.585938,162,125,153,204
154.346,15:20:40.346,0.585938,162,123,152,203
154.446,15:20:40.446,0.585938,162,123,152,203
154.546,15:20:40.546,0.582031,163,112,152,203
154.646,15:20:40.646,0.582031,163,112,152,203
154.746,15:20:40.746,0.574219,163,120,151,203
154.846,15:20:40.846,0.5625,164,120,151,203
154.946,15:20:40.946,0.5625,164,120,151,203
155.046,15:20:41.046,0.5625,164,120,151,203
155.146,15:20:41.146,0.566406,164,120,150,203
155.246,15:20:41.246,0.566406,164,120,150,203
155.346,15:20:41.346,0.566406,164,120,150,203
155.446,15:20:41.446,0.566406,164,120,150,203
155.546,15:20:41.546,0.566406,164,120,150,203
155.646,15:20:41.646,0.621094,168,121,148,201
155.746,15:20:41.746,0.621094,168,121,145,201
155.846,15:20:41.846,0.609375,170,121,143,200
155.946,15:20:41.946,0.59375,174,122,141,199
156.046,15:20:42.046,0.59375,174,124,141,199
156.146,15:20:42.146,0.59375,174,124,141,199
156.246,15:20:42.246,0.59375,175,127,140,197
156.346,15:20:42.346,0.59375,175,127,140,197
156.446,15:20:42.446,0.597656,176,128,138,197
156.546,15:20:42.546,0.597656,176,128,138,197
156.646,15:20:42.646,0.605469,178,131,137,179
156.746,15:20:42.746,0.605469,178,131,137,179
156.846,15:20:42.846,0.601562,180,126,132,181
156.946,15:20:42.946,0.601562,180,126,132,181
157.046,15:20:43.046,0.597656,183,128,130,191
157.146,15:20:43.146,0.597656,183,128,130,191
157.246,15:20:43.246,0.601562,186,137,129,186
157.346,15:20:43.346,0.601562,186,137,129,186
157.446,15:20:43.446,0.601562,186,137,129,186
157.546,15:20:43.546,0.601562,186,137,129,186
157.646,15:20:43.646,0.621094,198,153,120,176
157.746,15:20:43.746,0.621094,198,153,120,176
157.846,15:20:43.846,0.625,201,155,117,176
157.946,15:20:43.946,0.625,201,155,117,176
158.046,15:20:44.046,0.613281,203,159,114,168
158.146,15:20:44.146,0.613281,203,159,114,168
158.246,15:20:44.246,0.621094,230,183,83,140
158.346,15:20:44.346,0.621094,230,183,83,140
158.446,15:20:44.446,0.597656,240,182,77,122
158.546,15:20:44.546,0.597656,240,182,77,122
158.646,15:20:44.646,0.570312,250,177,79,119
158.746,15:20:44.746,0.5625,252,174,85,116
158.846,15:20:44.846,0.5625,255,167,89,114
158.946,15:20:44.946,0.5625,255,167,89,114
159.046,15:20:45.046,0.550781,266,145,114,110
159.146,15:20:45.146,0.550781,266,145,114,110
159.246,15:20:45.246,0.546875,265,139,120,110
159.346,15:20:45.346,0.539062,248,122,138,114
159.446,15:20:45.446,0.539062,248,122,138,114
159.546,15:20:45.546,0.542969,238,114,147,123
159.646,15:20:45.646,0.542969,238,114,147,123
159.746,15:20:45.746,0.542969,233,110,151,130
159.846,15:20:45.846,0.542969,226,105,154,134
159.946,15:20:45.946,0.539062,220,103,157,142
160.046,15:20:46.046,0.539062,220,103,157,142
160.146,15:20:46.146,0.523438,213,100,161,146
160.246,15:20:46.246,0.523438,213,100,161,146
160.346,15:20:46.346,0.496094,208,98,164,154
160.446,15:20:46.446,0.496094,208,98,164,154
160.546,15:20:46.546,0.496094,208,98,164,154
160.646,15:20:46.646,0.453125,201,98,166,158
160.746,15:20:46.746,0.453125,201,98,166,158
160.846,15:20:46.846,0.394531,196,98,170,166
160.946,15:20:46.946,0.339844,190,98,172,172
161.046,15:20:47.046,0.210938,185,99,172,182
161.146,15:20:47.146,0.210938,178,102,175,187
161.246,15:20:47.246,0.210938,173,103,184,196
161.346,15:20:47.346,0.210938,173,103,184,196
161.446,15:20:47.446,0.210938,167,103,187,201
161.546,15:20:47.546,0.210938,167,103,187,201
161.646,15:20:47.646,0.210938,159,106,184,209
161.746,15:20:47.746,0.210938,159,106,184,209
161.846,15:20:47.846,0.210938,155,115,183,213
161.946,15:20:47.946,0.210938,155,115,183,213
162.046,15:20:48.046,0.222656,149,119,183,217
162.146,15:20:48.146,0.222656,149,119,183,217
162.246,15:20:48.246,0.332031,145,122,180,223
162.346,15:20:48.346,0.332031,145,122,180,223
162.446,15:20:48.446,0.464844,134,131,170,231
162.546,15:20:48.546,0.507812,127,129,167,235
162.646,15:20:48.646,0.527344,123,115,165,240
162.746,15:20:48.746,0.527344,117,110,164,244
162.846,15:20:48.846,0.503906,114,110,162,250
162.946,15:20:48.946,0.457031,111,110,161,254
163.046,15:20:49.046,0.457031,111,110,161,254
163.146,15:20:49.146,0.457031,111,110,161,254
163.246,15:20:49.246,0.230469,102,107,158,250
163.346,15:20:49.346,0.230469,102,107,158,250
163.446,15:20:49.446,0.230469,103,112,158,266
163.546,15:20:49.546,0.230469,103,112,158,266
163.646,15:20:49.646,0.230469,99,104,156,273
163.746,15:20:49.746,0.230469,99,104,156,273
163.846,15:20:49.846,0.230469,99,109,157,268
163.946,15:20:49.946,0.230469,99,117,166,253
164.046,15:20:50.046,0.230469,97,115,181,249
164.146,15:20:50.146,0.230469,97,113,170,252
164.246,15:20:50.246,0.226562,97,111,154,254
164.346,15:20:50.346,0.226562,98,110,157,256
164.446,15:20:50.446,0.214844,98,109,163,256
164.546,15:20:50.546,0.226562,98,108,156,256
164.646,15:20:50.646,0.230469,98,112,152,255
164.746,15:20:50.746,0.230469,98,116,150,254
164.846,15:20:50.846,0.230469,98,119,150,261
164.946,15:20:50.946,0.234375,98,122,157,285
165.046,15:20:51.046,0.230469,98,123,163,285
165.146,15:20:51.146,0.234375,99,125,155,261
165.246,15:20:51.246,0.234375,99,125,150,262
165.346,15:20:51.346,0.234375,99,126,148,286
165.446,15:20:51.446,0.234375,100,118,148,278
165.546,15:20:51.546,0.234375,101,114,148,255
165.646,15:20:51.646,0.234375,103,120,150,251
165.746,15:20:51.746,0.234375,103,120,150,251
165.846,15:20:51.846,0.234375,103,114,149,253
165.946,15:20:51.946,0.234375,103,114,149,253
166.046,15:20:52.046,0.234375,104,122,149,252
166.146,15:20:52.146,0.234375,106,128,149,251
166.246,15:20:52.246,0.234375,106,128,149,251
166.346,15:20:52.346,0.234375,106,128,149,250
166.446,15:20:52.446,0.234375,106,130,149,250
166.546,15:20:52.546,0.234375,106,130,149,250
166.646,15:20:52.646,0.234375,107,130,148,250
166.746,15:20:52.746,0.234375,107,130,144,250
166.846,15:20:52.846,0.234375,108,132,147,249
166.946,15:20:52.946,0.234375,106,132,160,248
167.046,15:20:53.046,0.234375,104,132,162,248
167.146,15:20:53.146,0.234375,104,132,153,248
167.246,15:20:53.246,0.234375,105,133,154,246
167.346,15:20:53.346,0.234375,103,134,163,246
167.446,15:20:53.446,0.234375,103,134,167,245
167.546,15:20:53.546,0.234375,103,130,167,245
167.646,15:20:53.646,0.234375,103,121,167,244
167.746,15:20:53.746,0.234375,103,118,168,244
167.846,15:20:53.846,0.234375,104,118,164,243
167.946,15:20:53.946,0.234375,103,119,157,243
168.046,15:20:54.046,0.234375,103,121,156,244
168.146,15:20:54.146,0.234375,103,125,155,245
168.246,15:20:54.246,0.234375,103,132,155,243
168.346,15:20:54.346,0.234375,103,131,155,242
168.446,15:20:54.446,0.234375,103,131,155,242
168.546,15:20:54.546,0.234375,102,131,157,242
168.646,15:20:54.646,0.234375,102,131,157,265
168.746,15:20:54.746,0.234375,102,132,158,273
168.846,15:20:54.846,0.234375,104,134,157,249
168.946,15:20:54.946,0.234375,107,133,156,240
169.046,15:20:55.046,0.234375,108,133,156,240
169.146,15:20:55.146,0.234375,108,133,156,240
169.246,15:20:55.246,0.234375,114,128,159,239
169.346,15:20:55.346,0.234375,120,130,161,238
169.446,15:20:55.446,0.234375,124,135,159,238
169.546,15:20:55.546,0.234375,127,133,156,237
169.646,15:20:55.646,0.234375,127,133,156,237
169.746,15:20:55.746,0.234375,121,134,157,237
169.846,15:20:55.846,0.234375,121,135,158,237
169.946,15:20:55.946,0.234375,129,133,159,237
170.046,15:20:56.046,0.234375,124,132,157,237
170.146,15:20:56.146,0.234375,100,132,156,236
170.246,15:20:56.246,0.234375,89,132,156,236
170.346,15:20:56.346,0.234375,82,132,156,236
170.446,15:20:56.446,0.234375,82,132,156,236
170.546,15:20:56.546,0.234375,79,123,156,237
170.646,15:20:56.646,0.234375,45,124,156,238
170.746,15:20:56.746,0.234375,59,128,155,238
170.846,15:20:56.846,0.234375,81,130,155,238
170.946,15:20:56.946,0.234375,80,132,162,239
171.046,15:20:57.046,0.234375,80,132,162,239
171.146,15:20:57.146,0.234375,80,129,166,238
171.246,15:20:57.246,0.234375,80,128,166,238
171.346,15:20:57.346,0.234375,80,129,160,238
171.446,15:20:57.446,0.234375,80,129,142,239
171.546,15:20:57.546,0.234375,81,128,140,239
171.646,15:20:57.646,0.234375,81,126,141,238
171.746,15:20:57.746,0.230469,80,126,141,238
171.846,15:20:57.846,0.230469,80,126,141,238
171.946,15:20:57.946,0.210938,80,127,143,239
172.046,15:20:58.046,0.210938,80,128,146,242
172.146,15:20:58.146,0.210938,80,128,146,242
172.246,15:20:58.246,0.210938,80,128,146,242
172.346,15:20:58.346,0.210938,80,128,146,242
172.446,15:20:58.446,0.210938,80,128,146,242
172.546,15:20:58.546,0.210938,80,128,146,242
172.646,15:20:58.646,0.585938,26,65,47,260
172.746,15:20:58.746,0.585938,26,65,47,260
172.846,15:20:58.846,0.617188,25,65,49,260
172.946,15:20:58.946,0.617188,25,65,49,260
173.046,15:20:59.046,0.644531,25,63,52,261
173.146,15:20:59.146,0.648438,26,61,52,261
173.246,15:20:59.246,0.644531,31,58,53,261
173.346,15:20:59.346,0.675781,35,55,52,261
173.446,15:20:59.446,0.6875,37,53,51,261
173.546,15:20:59.546,0.6875,37,53,51,261
173.646,15:20:59.646,0.695312,40,50,51,261
173.746,15:20:59.746,0.695312,40,50,51,261
173.846,15:20:59.846,0.71875,46,49,52,261
173.946,15:20:59.946,0.71875,46,49,52,261
174.046,15:21:0.046,0.730469,47,48,51,261
174.146,15:21:0.146,0.730469,47,48,51,261
174.246,15:21:0.246,0.738281,45,46,50,261
174.346,15:21:0.346,0.753906,43,45,43,261
174.446,15:21:0.446,0.777344,37,43,34,261
174.546,15:21:0.546,0.789062,35,41,28,261
174.646,15:21:0.646,0.785156,35,39,25,200
174.746,15:21:0.746,0.804688,34,39,29,83
174.846,15:21:0.846,0.792969,34,148,33,42
174.946,15:21:0.946,0.792969,34,148,33,42
175.046,15:21:1.046,0.8125,33,222,35,36
175.146,15:21:1.146,0.8125,33,222,35,36
175.246,15:21:1.246,0.828125,32,153,37,35
175.346,15:21:1.346,0.855469,30,108,32,35
175.446,15:21:1.446,0.910156,28,131,30,42
175.546,15:21:1.546,0.847656,26,147,34,51
175.646,15:21:1.646,0.789062,23,164,38,56
175.746,15:21:1.746,0.789062,23,164,38,56
175.846,15:21:1.846,0.777344,25,173,69,68
175.946,15:21:1.946,0.78125,24,172,69,74
176.046,15:21:2.046,0.914062,23,139,69,77
176.146,15:21:2.146,1.257812,22,118,47,83
176.246,15:21:2.246,1.296875,22,118,41,73
176.346,15:21:2.346,1.296875,22,119,65,60
176.446,15:21:2.446,1.296875,22,119,65,60
176.546,15:21:2.546,1.296875,22,126,46,75
176.646,15:21:2.646,1.128906,22,144,33,99
176.746,15:21:2.746,1.007812,23,144,33,105
176.846,15:21:2.846,0.933594,23,131,36,115
176.946,15:21:2.946,0.910156,23,95,37,114
177.046,15:21:3.046,0.910156,23,95,37,114
177.146,15:21:3.146,0.808594,24,76,40,114
177.246,15:21:3.246,0.796875,23,73,43,114
177.346,15:21:3.346,0.796875,23,73,43,114
177.446,15:21:3.446,0.8125,23,70,43,115
177.546,15:21:3.546,0.878906,27,240,41,101
177.646,15:21:3.646,0.890625,32,252,36,91
177.746,15:21:3.746,1.296875,36,162,39,161
177.846,15:21:3.846,1.296875,40,129,45,209
177.946,15:21:3.946,0.726562,43,126,47,186
178.046,15:21:4.046,0.726562,43,126,47,186
178.146,15:21:4.146,0.320312,43,77,54,147
178.246,15:21:4.246,0.320312,42,85,59,131
178.346,15:21:4.346,0.320312,42,85,59,131
178.446,15:21:4.446,0.320312,42,98,56,141
178.546,15:21:4.546,0.320312,43,90,52,149
178.646,15:21:4.646,0.320312,44,78,50,120
178.746,15:21:4.746,0.320312,45,88,47,99
178.846,15:21:4.846,0.320312,45,79,45,94
178.946,15:21:4.946,0.320312,44,42,45,93
179.046,15:21:5.046,0.320312,44,42,45,93
179.146,15:21:5.146,0.320312,44,88,41,92
179.246,15:21:5.246,0.320312,44,68,36,92
179.346,15:21:5.346,0.320312,44,68,36,92
179.446,15:21:5.446,0.320312,44,39,39,92
179.546,15:21:5.546,0.222656,45,66,45,89
179.646,15:21:5.646,0.222656,45,40,45,89
179.746,15:21:5.746,0.222656,45,24,45,89
179.846,15:21:5.846,0.222656,48,49,45,89
179.946,15:21:5.946,0.222656,49,67,45,89
180.046,15:21:6.046,0.222656,49,67,45,89
180.146,15:21:6.146,0.222656,49,87,45,89
180.246,15:21:6.246,0.222656,49,75,45,89
180.346,15:21:6.346,0.222656,51,65,46,88
180.446,15:21:6.446,0.222656,42,50,49,72
180.546,15:21:6.546,0.222656,43,37,62,51
180.646,15:21:6.646,0.222656,43,37,62,51
180.746,15:21:6.746,0.222656,45,34,71,51
180.846,15:21:6.846,0.222656,45,34,71,51
180.946,15:21:6.946,0.222656,38,31,71,51
181.046,15:21:7.046,0.222656,38,31,71,51
181.146,15:21:7.146,0.222656,38,31,71,51
181.246,15:21:7.246,0.222656,28,28,71,51
181.346,15:21:7.346,0.222656,28,28,71,51
181.446,15:21:7.446,0.222656,28,28,71,51
181.546,15:21:7.546,0.222656,26,61,71,51
181.646,15:21:7.646,0.21875,23,43,71,51
181.746,15:21:7.746,0.210938,32,44,71,51
181.846,15:21:7.846,0.207031,46,62,70,50
181.946,15:21:7.946,0.214844,31,62,68,50
182.046,15:21:8.046,0.214844,31,62,68,50
182.146,15:21:8.146,0.222656,37,41,51,83
182.246,15:21:8.246,0.222656,49,41,46,62
182.346,15:21:8.346,0.222656,49,41,46,62
182.446,15:21:8.446,0.21875,49,41,44,65
182.546,15:21:8.546,0.222656,49,41,44,77
182.646,15:21:8.646,0.21875,49,41,44,78
182.746,15:21:8.746,0.21875,42,41,44,79
182.846,15:21:8.846,0.222656,38,41,44,79
182.946,15:21:8.946,0.222656,38,51,44,79
183.046,15:21:9.046,0.222656,38,68,44,79
183.146,15:21:9.146,0.21875,28,51,45,80
183.246,15:21:9.246,0.21875,22,27,54,62
183.346,15:21:9.346,0.21875,22,27,54,62
183.446,15:21:9.446,0.222656,22,44,59,51
183.546,15:21:9.546,0.222656,37,43,46,51
183.646,15:21:9.646,0.222656,47,42,55,50
183.746,15:21:9.746,0.222656,47,42,69,49
183.846,15:21:9.846,0.222656,47,42,68,49
183.946,15:21:9.946,0.222656,47,33,68,49
184.046,15:21:10.046,0.222656,47,33,68,49
184.146,15:21:10.146,0.222656,49,21,66,49
184.246,15:21:10.246,0.222656,50,21,65,49
184.346,15:21:10.346,0.222656,50,21,65,49
184.446,15:21:10.446,0.222656,49,22,65,89
184.546,15:21:10.546,0.222656,46,21,65,87
184.646,15:21:10.646,0.222656,47,21,65,51
184.746,15:21:10.746,0.222656,53,40,66,39
184.846,15:21:10.846,0.222656,49,54,66,40
184.946,15:21:10.946,0.222656,31,46,66,42
185.046,15:21:11.046,0.222656,30,42,66,45
185.146,15:21:11.146,0.222656,46,36,66,45
185.246,15:21:11.246,0.222656,48,33,66,41
185.346,15:21:11.346,0.21875,42,32,66,38
185.446,15:21:11.446,0.21875,42,32,52,37
