Time	UTC	GPS_lat(deg)	GPS_long(deg)	FINKEN_ACTUATORS_MODEL:thrust	FINKEN_ACTUATORS_SET_POINT:thrust	ROTORCRAFT_STATUS:vsupply	FINKEN_SENSOR_MODEL:pos_z
337.974	15:56:53.859	43.462229950	1.272889989	0.32	0.32	125	0.242188
338.224	15:56:54.109	43.462229950	1.272889989	0.32	0.32	125	0.242188
338.474	15:56:54.359	43.462229950	1.272889989	0.32	0.32	125	0.242188
338.724	15:56:54.609	43.462229950	1.272889989	0.32	0.32	125	0.242188
338.974	15:56:54.859	43.462229950	1.272889989	0.32	0.32	125	0.242188
339.224	15:56:55.109	43.462229950	1.272889989	0.32	0.32	125	0.242188
339.474	15:56:55.359	43.462229950	1.272889989	0.32	0.32	125	0.242188
339.724	15:56:55.609	43.462229950	1.272889989	0.32	0.32	125	0.242188
339.974	15:56:55.859	43.462229950	1.272889989	0.32	0.32	124	0.242188
340.224	15:56:56.109	43.462229950	1.272889989	0.32	0.32	124	0.242188
340.474	15:56:56.359	43.462229950	1.272889989	0.32	0.32	124	0.242188
340.724	15:56:56.609	43.462229950	1.272889989	0.32	0.32	124	0.242188
340.974	15:56:56.859	43.462229950	1.272889989	0.32	0.32	124	0.242188
341.224	15:56:57.109	43.462229950	1.272889989	0.32	0.32	124	0.242188
341.474	15:56:57.359	43.462229950	1.272889989	0.32	0.32	124	0.242188
341.724	15:56:57.609	43.462229950	1.272889989	0.32	0.32	124	0.242188
341.974	15:56:57.859	43.462229950	1.272889989	0.32	0.32	124	0.242188
342.224	15:56:58.109	43.462229950	1.272889989	0.32	0.32	124	0.242188
342.474	15:56:58.359	43.462229950	1.272889989	0.32	0.32	124	0.242188
342.724	15:56:58.609	43.462229950	1.272889989	0.32	0.32	124	0.242188
342.974	15:56:58.859	43.462229950	1.272889989	0.32	0.32	124	0.242188
343.224	15:56:59.109	43.462229950	1.272889989	0.32	0.32	124	0.242188
343.474	15:56:59.359	43.462229950	1.272889989	0.32	0.32	124	0.242188
343.724	15:56:59.609	43.462229950	1.272889989	0.32	0.32	124	0.242188
343.974	15:56:59.859	43.462229950	1.272889989	0.32	0.32	124	0.242188
344.224	15:57:0.109	43.462229950	1.272889989	0.32	0.32	124	0.242188
344.474	15:57:0.359	43.462229950	1.272889989	0.32	0.32	124	0.242188
344.724	15:57:0.609	43.462229950	1.272889989	0.32	0.32	124	0.242188
344.974	15:57:0.859	43.462229950	1.272889989	0.32	0.32	124	0.242188
345.224	15:57:1.109	43.462229950	1.272889989	0.32	0.32	124	0.242188
345.474	15:57:1.359	43.462229950	1.272889989	0.32	0.32	124	0.242188
345.724	15:57:1.609	43.462229950	1.272889989	0.32	0.32	124	0.242188
345.974	15:57:1.859	43.462229950	1.272889989	0.32	0.32	124	0.242188
346.224	15:57:2.109	43.462229950	1.272889989	0.32	0.32	124	0.242188
346.474	15:57:2.359	43.462229950	1.272889989	0.32	0.32	124	0.242188
346.724	15:57:2.609	43.462229950	1.272889989	0.32	0.32	124	0.242188
346.974	15:57:2.859	43.462229950	1.272889989	0.32	0.32	124	0.242188
347.224	15:57:3.109	43.462229950	1.272889989	0.32	0.32	124	0.242188
347.474	15:57:3.359	43.462229950	1.272889989	0.32	0.32	124	0.242188
347.724	15:57:3.609	43.462229950	1.272889989	0.32	0.32	124	0.242188
347.974	15:57:3.859	43.462229950	1.272889989	0.32	0.32	124	0.242188
348.224	15:57:4.109	43.462229950	1.272889989	0.32	0.32	124	0.242188
348.474	15:57:4.359	43.462229950	1.272889989	0.32	0.32	124	0.242188
348.724	15:57:4.609	43.462229950	1.272889989	0.32	0.32	124	0.242188
348.974	15:57:4.859	43.462229950	1.272889989	0.32	0.32	124	0.242188
349.224	15:57:5.109	43.462229950	1.272889989	0.32	0.32	124	0.242188
349.474	15:57:5.359	43.462229950	1.272889989	0.32	0.32	124	0.242188
349.724	15:57:5.609	43.462229950	1.272889989	0.34254	0.32	124	0.199219
349.974	15:57:5.859	43.462229950	1.272889989	0.34254	0.32	120	0.199219
350.224	15:57:6.109	43.462229950	1.272889989	0.34254	0.32	120	0.359375
350.474	15:57:6.359	43.462229950	1.272889989	0.34254	0.32	120	0.472656
350.724	15:57:6.609	43.462229950	1.272889989	0.338531	0.316255	120	0.574219
350.974	15:57:6.859	43.462229950	1.272889989	0.327901	0.314405	120	0.652344
351.224	15:57:7.109	43.462229950	1.272889989	0.336724	0.335449	120	0.671875
351.474	15:57:7.359	43.462229950	1.272889989	0.374902	0.350233	120	0.613281
351.724	15:57:7.609	43.462229950	1.272889989	0.367792	0.337454	120	0.628906
351.974	15:57:7.859	43.462229950	1.272889989	0.3843	0.336706	119	0.609375
352.224	15:57:8.109	43.462229950	1.272889989	0.36476	0.333245	119	0.621094
352.474	15:57:8.359	43.462229950	1.272889989	0.368439	0.344195	119	0.625
352.724	15:57:8.609	43.462229950	1.272889989	0.391249	0.358977	119	0.585938
352.974	15:57:8.859	43.462229950	1.272889989	0.391249	0.347272	119	0.558594
353.224	15:57:9.109	43.462229950	1.272889989	0.375261	0.351357	119	0.546875
353.474	15:57:9.359	43.462229950	1.272889989	0.379187	0.347909	119	0.539062
353.724	15:57:9.609	43.462229950	1.272889989	0.376124	0.345099	119	0.539062
353.974	15:57:9.859	43.462229950	1.272889989	0.370954	0.341948	119	0.554688
354.224	15:57:10.109	43.462229950	1.272889989	0.37276	0.341836	119	0.5625
354.474	15:57:10.359	43.462229950	1.272889989	0.376441	0.34539	119	0.554688
354.724	15:57:10.609	43.462229950	1.272889989	0.383523	0.351888	119	0.546875
354.974	15:57:10.859	43.462229950	1.272889989	0.380816	0.35362	119	0.53125
355.224	15:57:11.109	43.462229950	1.272889989	0.388453	0.343865	119	0.53125
355.474	15:57:11.359	43.462229950	1.272889989	0.373243	0.342455	119	0.53125
355.724	15:57:11.609	43.462229950	1.272889989	0.383621	0.351978	119	0.527344
355.974	15:57:11.859	43.462229950	1.272889989	0.379058	0.346085	118	0.527344
356.224	15:57:12.109	43.462229950	1.272889989	0.377955	0.348759	118	0.523438
356.474	15:57:12.359	43.462229950	1.272889989	0.383394	0.34587	118	0.523438
356.724	15:57:12.609	43.462229950	1.272889989	0.381111	0.343811	118	0.53125
356.974	15:57:12.859	43.462229950	1.272889989	0.38211	0.343192	118	0.542969
357.224	15:57:13.109	43.462229950	1.272889989	0.371607	0.3452	118	0.550781
357.474	15:57:13.359	43.462229950	1.272889989	0.391937	0.353577	118	0.542969
357.724	15:57:13.609	43.462229950	1.272889989	0.376197	0.3395	118	0.550781
357.974	15:57:13.859	43.462229950	1.272889989	0.394232	0.355648	118	0.542969
358.224	15:57:14.109	43.462229950	1.272889989	0.3711	0.335661	118	0.539062
358.474	15:57:14.359	43.462229950	1.272889989	0.368674	0.332591	118	0.578125
358.724	15:57:14.609	43.462229950	1.272889989	0.381328	0.344479	118	0.582031
358.974	15:57:14.859	43.462229950	1.272889989	0.375673	0.346657	118	0.582031
359.224	15:57:15.109	43.462229950	1.272889989	0.378848	0.34177	118	0.566406
359.474	15:57:15.359	43.462229950	1.272889989	0.406401	0.366626	118	0.550781
359.724	15:57:15.609	43.462229950	1.272889989	0.381899	0.348769	118	0.566406
359.974	15:57:15.859	43.462229950	1.272889989	0.377823	0.345076	118	0.566406
360.224	15:57:16.109	43.462229950	1.272889989	0.383462	0.345932	118	0.566406
360.474	15:57:16.359	43.462229950	1.272889989	0.384989	0.347309	118	0.566406
360.724	15:57:16.609	43.462229950	1.272889989	0.393168	0.342189	118	0.566406
360.974	15:57:16.859	43.462229950	1.272889989	0.37566	0.338906	118	0.578125
361.224	15:57:17.109	43.462229950	1.272889989	0.381609	0.34426	118	0.585938
361.474	15:57:17.359	43.462229950	1.272889989	0.385404	0.347683	118	0.582031
361.724	15:57:17.609	43.462229950	1.272889989	0.39559	0.367603	118	0.5625
361.974	15:57:17.859	43.462229950	1.272889989	0.390917	0.344571	117	0.546875
362.224	15:57:18.109	43.462229950	1.272889989	0.382294	0.344878	117	0.542969
362.474	15:57:18.359	43.462229950	1.272889989	0.384685	0.347035	117	0.550781
362.724	15:57:18.609	43.462229950	1.272889989	0.381829	0.352624	117	0.550781
362.974	15:57:18.859	43.462229950	1.272889989	0.404374	0.345625	117	0.535156
363.224	15:57:19.109	43.462229950	1.272889989	0.382047	0.344655	117	0.535156
363.474	15:57:19.359	43.462229950	1.272889989	0.382047	0.342439	117	0.558594
363.724	15:57:19.609	43.462229950	1.272889989	0.38015	0.349133	117	0.570312
363.974	15:57:19.859	43.462229950	1.272889989	0.388342	0.347591	117	0.566406
364.224	15:57:20.109	43.462229950	1.272889989	0.394804	0.356164	117	0.550781
364.474	15:57:20.359	43.462229950	1.272889989	0.416049	0.388672	117	0.488281
364.724	15:57:20.609	43.462229950	1.272889989	0.584023	0.53585	117	0.199219
364.974	15:57:20.859	43.462229950	1.272889989	0.439634	0.373275	117	0.199219
365.224	15:57:21.109	43.462229950	1.272889989	0.392549	0.373868	117	0.199219
365.474	15:57:21.359	43.462229950	1.272889989	0.392549	0.373772	117	0.199219
365.724	15:57:21.609	43.462229950	1.272889989	0.408045	0.374703	117	0.199219
365.974	15:57:21.859	43.462229950	1.272889989	0.401435	0.375337	121	0.199219
366.224	15:57:22.109	43.462229950	1.272889989	0.395089	0.376287	121	0.199219
366.474	15:57:22.359	43.462229950	1.272889989	0.395754	0.37692	121	0.199219
366.724	15:57:22.609	43.462229950	1.272889989	0.377553	0.37787	121	0.199219
366.974	15:57:22.859	43.462229950	1.272889989	0.378187	0.378503	121	0.199219
367.224	15:57:23.109	43.462229950	1.272889989	0.379453	0.379453	121	0.199219
367.474	15:57:23.359	43.462229950	1.272889989	0.380087	0.380087	121	0.199219
367.724	15:57:23.609	43.462229950	1.272889989	0.38072	0.381037	121	0.199219
367.974	15:57:23.859	43.462229950	1.272889989	0.381353	0.38167	122	0.199219
368.224	15:57:24.109	43.462229950	1.272889989	0.32	0.32	122	0.199219
368.474	15:57:24.359	43.462229950	1.272889989	0.32	0.32	122	0.199219
368.724	15:57:24.609	43.462229950	1.272889989	0.32	0.32	122	0.199219
368.974	15:57:24.859	43.462229950	1.272889989	0.32	0.32	122	0.199219
369.224	15:57:25.109	43.462229950	1.272889989	0.32	0.32	122	0.199219
369.474	15:57:25.359	43.462229950	1.272889989	0.32	0.32	122	0.199219
369.724	15:57:25.609	43.462229950	1.272889989	0.32	0.32	122	0.199219
369.974	15:57:25.859	43.462229950	1.272889989	0.32	0.32	122	0.199219
370.224	15:57:26.109	43.462229950	1.272889989	0.32	0.32	122	0.199219
370.474	15:57:26.359	43.462229950	1.272889989	0.32	0.32	122	0.199219
370.724	15:57:26.609	43.462229950	1.272889989	0.32	0.32	122	0.199219
370.974	15:57:26.859	43.462229950	1.272889989	0.32	0.32	122	0.199219
371.224	15:57:27.109	43.462229950	1.272889989	0.32	0.32	122	0.199219
371.474	15:57:27.359	43.462229950	1.272889989	0.32	0.32	122	0.199219
371.724	15:57:27.609	43.462229950	1.272889989	0.32	0.32	122	0.199219
371.974	15:57:27.859	43.462229950	1.272889989	0.32	0.32	123	0.199219
372.224	15:57:28.109	43.462229950	1.272889989	0.32	0.32	123	0.199219
372.474	15:57:28.359	43.462229950	1.272889989	0.32	0.32	123	0.199219
372.724	15:57:28.609	43.462229950	1.272889989	0.32	0.32	123	0.199219
372.974	15:57:28.859	43.462229950	1.272889989	0.32	0.32	123	0.199219
373.224	15:57:29.109	43.462229950	1.272889989	0.32	0.32	123	0.199219
373.474	15:57:29.359	43.462229950	1.272889989	0.32	0.32	123	0.199219
373.724	15:57:29.609	43.462229950	1.272889989	0.32	0.32	123	0.199219
373.974	15:57:29.859	43.462229950	1.272889989	0.32	0.32	123	0.199219
374.224	15:57:30.109	43.462229950	1.272889989	0.32	0.32	123	0.199219
374.474	15:57:30.359	43.462229950	1.272889989	0.32	0.32	123	0.199219
374.724	15:57:30.609	43.462229950	1.272889989	0.32	0.32	123	0.199219
374.974	15:57:30.859	43.462229950	1.272889989	0.32	0.32	123	0.199219
375.224	15:57:31.109	43.462229950	1.272889989	0.32	0.32	123	0.199219
375.474	15:57:31.359	43.462229950	1.272889989	0.32	0.32	123	0.199219
375.724	15:57:31.609	43.462229950	1.272889989	0.32	0.32	123	0.199219
375.974	15:57:31.859	43.462229950	1.272889989	0.32	0.32	123	0.199219
376.224	15:57:32.109	43.462229950	1.272889989	0.32	0.32	123	0.199219
376.474	15:57:32.359	43.462229950	1.272889989	0.32	0.32	123	0.199219
376.724	15:57:32.609	43.462229950	1.272889989	0.32	0.32	123	0.199219
376.974	15:57:32.859	43.462229950	1.272889989	0.32	0.32	123	0.199219
377.224	15:57:33.109	43.462229950	1.272889989	0.32	0.32	123	0.199219
377.474	15:57:33.359	43.462229950	1.272889989	0.32	0.32	123	0.199219
377.724	15:57:33.609	43.462229950	1.272889989	0.32	0.32	123	0.199219
377.974	15:57:33.859	43.462229950	1.272889989	0.32	0.32	123	0.199219
378.224	15:57:34.109	43.462229950	1.272889989	0.32	0.32	123	0.199219
378.474	15:57:34.359	43.462229950	1.272889989	0.32	0.32	123	0.199219
378.724	15:57:34.609	43.462229950	1.272889989	0.32	0.32	123	0.199219
378.974	15:57:34.859	43.462229950	1.272889989	0.32	0.32	123	0.199219
379.224	15:57:35.109	43.462229950	1.272889989	0.32	0.32	123	0.199219
379.474	15:57:35.359	43.462229950	1.272889989	0.32	0.32	123	0.199219
379.724	15:57:35.609	43.462229950	1.272889989	0.32	0.32	123	0.199219
379.974	15:57:35.859	43.462229950	1.272889989	0.32	0.32	123	0.199219
380.224	15:57:36.109	43.462229950	1.272889989	0.32	0.32	123	0.199219
380.474	15:57:36.359	43.462229950	1.272889989	0.32	0.32	123	0.199219
380.724	15:57:36.609	43.462229950	1.272889989	0.32	0.32	123	0.199219
380.974	15:57:36.859	43.462229950	1.272889989	0.32	0.32	123	0.199219
381.224	15:57:37.109	43.462229950	1.272889989	0.32	0.32	123	0.199219
381.474	15:57:37.359	43.462229950	1.272889989	0.32	0.32	123	0.199219
381.724	15:57:37.609	43.462229950	1.272889989	0.32	0.32	123	0.199219
381.974	15:57:37.859	43.462229950	1.272889989	0.32	0.32	123	0.199219
382.224	15:57:38.109	43.462229950	1.272889989	0.32	0.32	123	0.199219
382.474	15:57:38.359	43.462229950	1.272889989	0.32	0.32	123	0.199219
382.724	15:57:38.609	43.462229950	1.272889989	0.32	0.32	123	0.199219
382.974	15:57:38.859	43.462229950	1.272889989	0.32	0.32	123	0.199219
383.224	15:57:39.109	43.462229950	1.272889989	0.32	0.32	123	0.199219
383.474	15:57:39.359	43.462229950	1.272889989	0.32	0.32	123	0.199219
383.724	15:57:39.609	43.462229950	1.272889989	0.32	0.32	123	0.199219
383.974	15:57:39.859	43.462229950	1.272889989	0.32	0.32	123	0.199219
384.224	15:57:40.109	43.462229950	1.272889989	0.32	0.32	123	0.199219
384.474	15:57:40.359	43.462229950	1.272889989	0.32	0.32	123	0.199219
384.724	15:57:40.609	43.462229950	1.272889989	0.32	0.32	123	0.199219
384.974	15:57:40.859	43.462229950	1.272889989	0.32	0.32	123	0.199219
385.224	15:57:41.109	43.462229950	1.272889989	0.32	0.32	123	0.199219
385.474	15:57:41.359	43.462229950	1.272889989	0.32	0.32	123	0.199219
385.724	15:57:41.609	43.462229950	1.272889989	0.32	0.32	123	0.199219
385.974	15:57:41.859	43.462229950	1.272889989	0.32	0.32	123	0.199219
386.224	15:57:42.109	43.462229950	1.272889989	0.32	0.32	123	0.199219
386.474	15:57:42.359	43.462229950	1.272889989	0.32	0.32	123	0.199219
386.724	15:57:42.609	43.462229950	1.272889989	0.32	0.32	123	0.199219
386.974	15:57:42.859	43.462229950	1.272889989	0.32	0.32	123	0.199219
387.224	15:57:43.109	43.462229950	1.272889989	0.32	0.32	123	0.199219
387.474	15:57:43.359	43.462229950	1.272889989	0.32	0.32	123	0.199219
387.724	15:57:43.609	43.462229950	1.272889989	0.32	0.32	123	0.199219
387.974	15:57:43.859	43.462229950	1.272889989	0.32	0.32	123	0.199219
388.224	15:57:44.109	43.462229950	1.272889989	0.32	0.32	123	0.199219
388.474	15:57:44.359	43.462229950	1.272889989	0.32	0.32	123	0.199219
388.724	15:57:44.609	43.462229950	1.272889989	0.32	0.32	123	0.199219
388.974	15:57:44.859	43.462229950	1.272889989	0.32	0.32	123	0.199219
389.224	15:57:45.109	43.462229950	1.272889989	0.32	0.32	123	0.199219
389.474	15:57:45.359	43.462229950	1.272889989	0.32	0.32	123	0.199219
389.724	15:57:45.609	43.462229950	1.272889989	0.32	0.32	123	0.199219
389.974	15:57:45.859	43.462229950	1.272889989	0.32	0.32	123	0.199219
390.224	15:57:46.109	43.462229950	1.272889989	0.32	0.32	123	0.199219
390.474	15:57:46.359	43.462229950	1.272889989	0.32	0.32	123	0.199219
390.724	15:57:46.609	43.462229950	1.272889989	0.32	0.32	123	0.199219
390.974	15:57:46.859	43.462229950	1.272889989	0.32	0.32	123	0.199219
391.224	15:57:47.109	43.462229950	1.272889989	0.32	0.32	123	0.199219
391.474	15:57:47.359	43.462229950	1.272889989	0.32	0.32	123	0.199219
391.724	15:57:47.609	43.462229950	1.272889989	0.32	0.32	123	0.199219
391.974	15:57:47.859	43.462229950	1.272889989	0.32	0.32	123	0.199219
392.224	15:57:48.109	43.462229950	1.272889989	0.32	0.32	123	0.199219
392.474	15:57:48.359	43.462229950	1.272889989	0.32	0.32	123	0.199219
392.724	15:57:48.609	43.462229950	1.272889989	0.32	0.32	123	0.199219
392.974	15:57:48.859	43.462229950	1.272889989	0.32	0.32	123	0.199219
393.224	15:57:49.109	43.462229950	1.272889989	0.32	0.32	123	0.199219
393.474	15:57:49.359	43.462229950	1.272889989	0.32	0.32	123	0.199219
393.724	15:57:49.609	43.462229950	1.272889989	0.32	0.32	123	0.199219
393.974	15:57:49.859	43.462229950	1.272889989	0.32	0.32	123	0.199219
394.224	15:57:50.109	43.462229950	1.272889989	0.32	0.32	123	0.199219
394.474	15:57:50.359	43.462229950	1.272889989	0.32	0.32	123	0.199219
394.724	15:57:50.609	43.462229950	1.272889989	0.32	0.32	123	0.199219
394.974	15:57:50.859	43.462229950	1.272889989	0.32	0.32	123	0.199219
395.224	15:57:51.109	43.462229950	1.272889989	0.32	0.32	123	0.199219
395.474	15:57:51.359	43.462229950	1.272889989	0.32	0.32	123	0.199219
395.724	15:57:51.609	43.462229950	1.272889989	0.32	0.32	123	0.199219
395.974	15:57:51.859	43.462229950	1.272889989	0.32	0.32	123	0.199219
396.224	15:57:52.109	43.462229950	1.272889989	0.32	0.32	123	0.199219
396.474	15:57:52.359	43.462229950	1.272889989	0.32	0.32	123	0.199219
396.724	15:57:52.609	43.462229950	1.272889989	0.32	0.32	123	0.199219
396.974	15:57:52.859	43.462229950	1.272889989	0.32	0.32	123	0.199219
397.224	15:57:53.109	43.462229950	1.272889989	0.32	0.32	123	0.199219
397.474	15:57:53.359	43.462229950	1.272889989	0.32	0.32	123	0.199219
397.724	15:57:53.609	43.462229950	1.272889989	0.32	0.32	123	0.199219
397.974	15:57:53.859	43.462229950	1.272889989	0.32	0.32	123	0.199219
398.224	15:57:54.109	43.462229950	1.272889989	0.32	0.32	123	0.199219
398.474	15:57:54.359	43.462229950	1.272889989	0.32	0.32	123	0.199219
398.724	15:57:54.609	43.462229950	1.272889989	0.32	0.32	123	0.199219
398.974	15:57:54.859	43.462229950	1.272889989	0.32	0.32	123	0.199219
399.224	15:57:55.109	43.462229950	1.272889989	0.32	0.32	123	0.199219
399.474	15:57:55.359	43.462229950	1.272889989	0.32	0.32	123	0.199219
399.724	15:57:55.609	43.462229950	1.272889989	0.32	0.32	123	0.199219
399.974	15:57:55.859	43.462229950	1.272889989	0.32	0.32	123	0.199219
400.224	15:57:56.109	43.462229950	1.272889989	0.32	0.32	123	0.199219
